lat,lon,lprice,livingArea,bathrooms,bedrooms,house_age,garageSpaces,pool,spa
34.97615814,-85.27645874,11.73606902,1525,2,3,74,1,1,1
34.97465134,-85.29460907,11.43496392,720,1,2,91,1,1,1
34.97550583,-85.29408264,11.22524339,1488,1,2,89,1,1,1
34.93089676,-85.29794312,11.90834024,1008,2,2,18,1,1,1
34.96183014,-85.22663879,12.32385568,2000,2,14,36,1,1,1
34.95722961,-85.21990204,12.10015642,1348,1,3,71,1,1,1
34.9045372,-85.32720184,11.9381932,1535,1,2,80,1,1,1
34.97553253,-85.27027893,11.34332268,1174,1,2,99,1,1,1
34.95223618,-85.27513885,11.51192496,780,1,1,69,1,1,1
32.71445847,-83.62675476,11.96400108,1600,2,3,36,1,1,1
32.67864227,-83.65564728,14.37426884,4051,3,4,10,1,1,2
34.2332077,-83.52175903,12.3883942,1267,2,3,16,1,1,1
34.22941971,-83.59728241,12.94777187,2881,4,4,0,4,1,1
34.23175812,-83.60215759,12.61120436,1516,2,3,0,1,1,1
34.27539444,-83.58126068,14.00199012,2629,3,3,20,3,1,1
34.35977173,-83.5348587,13.59236701,4128,3,5,22,4,1,2
34.25137711,-83.56201172,11.60823564,1448,1,4,112,1,1,1
34.26622772,-83.53520203,13.04979268,2315,3,3,22,3,1,1
34.24427032,-83.60733795,13.99783211,9916,3,5,19,4,1,1
34.80745316,-85.51125336,12.93458697,2368,3,4,0,1,1,1
34.80223846,-85.46860504,12.76568843,3519,3,4,22,1,1,1
34.70848846,-85.55139923,13.17874371,2375,3,3,5,3,1,2
34.81203461,-85.47781372,12.7628272,2456,3,4,14,1,1,1
34.8114624,-85.47781372,13.12036137,3900,6,6,10,1,1,1
34.74589539,-85.45506287,13.38164598,3000,4,4,15,3,1,1
34.85248184,-85.52407074,12.73375539,2392,3,4,23,4,1,1
34.8523674,-85.53073883,12.76540268,2940,4,4,15,3,1,1
34.85938263,-85.48881531,12.69158046,2446,3,3,43,3,1,1
34.84037399,-85.57430267,12.7628272,2800,4,6,22,3,1,1
34.88960266,-85.55131531,11.60823564,1280,2,3,20,1,1,1
34.85970688,-85.51895905,12.18075484,3992,2,4,71,1,1,1
34.85560989,-85.51228333,12.7367009,3294,3,4,41,1,1,1
34.87818146,-85.57196808,12.34583459,726,2,2,32,1,1,1
34.83924103,-85.54957581,13.99783211,8683,7,5,12,4,2,2
34.84204483,-85.53287506,12.76540268,3396,4,5,24,2,1,1
33.90938568,-84.55217743,12.32385568,1115,1,2,57,1,1,1
33.87270355,-84.56256866,12.76568843,2523,3,3,28,3,1,2
33.90364456,-84.54725647,12.61153775,1408,1,3,64,1,1,1
33.91233826,-84.5506134,12.23076526,816,1,2,73,1,1,1
33.9461937,-84.5391922,13.21767356,2694,4,2,14,3,1,1
33.94640732,-84.54359436,12.56024446,1044,1,2,59,1,1,1
33.90199661,-84.49621582,12.8346813,2137,3,3,5,1,1,1
33.87168503,-84.5747757,12.64400494,2128,3,3,42,3,1,1
31.54186821,-82.80113983,12.87390202,2742,3,3,32,1,1,1
33.81740952,-84.3927536,12.76568558,884,2,2,2,1,1,1
33.81550217,-84.39122009,13.33586055,1794,3,2,13,1,1,1
33.78476334,-84.3818512,12.4292162,764,1,1,22,1,2,1
33.78376007,-84.38655853,12.3883942,730,1,1,25,1,1,1
33.78440857,-84.38657379,12.3883942,730,1,1,25,1,1,1
33.7834549,-84.37860107,12.64432758,734,1,1,15,1,1,1
33.80223083,-84.37349701,13.90626492,3012,4,3,101,2,1,1
33.80196762,-84.39930725,12.7367009,1281,3,2,8,2,1,1
33.7944603,-84.40315247,13.81049802,3300,4,5,76,1,1,1
33.78361893,-84.37999725,13.04763983,1424,2,1,20,2,1,2
33.78762817,-84.38175201,13.80039692,3157,3,3,49,1,1,1
33.78344727,-84.37859344,12.73375539,803,1,1,91,2,1,1
33.78291702,-84.37884521,12.76568843,752,1,1,108,1,1,1
33.81727219,-84.39194489,13.38472764,2400,3,2,61,1,1,1
33.79615021,-84.37691498,15.1369997,7222,6,5,6,4,1,1
33.8013382,-84.39025879,12.70684793,1355,2,2,21,3,2,1
33.7849884,-84.37965393,12.8346813,1125,2,2,16,1,2,1
34.89388275,-84.27510834,13.10216067,2944,4,3,19,1,1,1
34.94451904,-84.26416779,13.34550693,2640,3,3,15,1,1,2
34.98633575,-84.29686737,13.59111622,3060,4,3,14,1,1,2
34.94694519,-84.32134247,13.45740602,3778,4,4,13,1,1,1
34.97417831,-84.28452301,13.26905776,3782,4,3,23,1,1,1
34.94921875,-84.33609009,13.9552725,4877,5,4,12,1,1,2
33.31628036,-84.64102936,13.05835805,3000,5,4,0,1,1,1
33.76630783,-84.25532532,13.29210615,1876,3,4,55,1,1,1
33.77220535,-84.26016998,13.12216336,1650,2,4,81,3,1,1
33.7816925,-84.25561523,12.2010601,1132,2,2,34,1,1,1
33.78265381,-84.25982666,13.32921493,2570,4,4,0,3,1,1
33.78232574,-84.25518036,11.91772368,1132,2,2,33,1,2,1
33.7821312,-84.26077271,13.42246797,2893,4,4,14,3,1,2
33.78246307,-84.25982666,13.3830339,2763,3,5,0,3,1,1
33.78226471,-84.25982666,13.32921493,2570,4,4,0,3,1,1
33.75766373,-84.25390625,12.34583459,1014,2,3,67,1,1,1
33.77288055,-84.27650452,12.92391244,1080,2,3,50,1,1,1
34.57817841,-83.32043457,12.42801548,1823,2,4,75,1,1,1
34.58454514,-83.33367157,13.08049917,4795,5,4,14,1,1,1
34.57965088,-83.32711029,12.30138283,2145,2,6,94,1,1,1
34.57894516,-83.33447266,11.73606902,1144,2,3,23,1,1,1
33.35739517,-83.8463974,12.07254125,1531,2,3,19,1,1,1
33.37158203,-83.84440613,12.1542529,1599,2,3,20,1,1,1
33.30402756,-83.69356537,11.81303006,1073,2,3,19,2,1,1
33.39731979,-83.81828308,13.12036137,1600,3,4,51,1,1,1
31.77530289,-81.44856262,13.42837641,4154,4,3,24,3,1,1
31.0109272,-83.86634064,11.9511804,4500,5,5,109,1,1,1
30.95050812,-83.89972687,12.10015642,1440,2,3,82,1,1,1
31.01084328,-83.86636353,11.9823039,4500,5,5,109,1,1,1
33.5336113,-84.10227966,13.16139176,4637,4,5,6,4,1,1
33.44924545,-84.03787231,12.4874851,1790,2,3,22,1,1,1
33.52574539,-84.12063599,12.99883889,3540,4,5,0,1,1,1
33.44469833,-84.11010742,13.08143721,4119,4,5,4,1,1,1
33.48114014,-84.13378906,12.98516814,2989,3,4,16,1,1,2
33.44728851,-83.98615265,12.56024446,2486,3,4,60,1,1,1
33.4582901,-84.10848999,12.87390202,2724,3,5,3,3,1,1
33.53033066,-84.09728241,12.98310131,2569,2,3,25,1,1,2
33.55846405,-84.09363556,13.0998887,4348,3,4,26,1,1,1
33.44139099,-84.10043335,12.91164235,2867,4,4,6,3,1,1
33.42312241,-84.12731171,12.26434155,1645,2,3,17,3,1,1
33.41815948,-84.12583923,12.20557252,1274,2,3,18,1,1,1
33.43878937,-84.084198,12.8346813,2362,2,3,32,3,1,1
33.50842667,-84.11620331,13.02783289,2365,3,3,19,1,1,1
33.45729828,-84.09030151,12.54218768,1990,2,3,22,1,1,1
33.40782166,-84.04828644,12.99225469,4129,4,3,21,1,1,2
33.53715897,-84.0739975,12.57418197,1823,3,3,25,1,1,1
33.53064728,-84.08583832,12.5109805,1976,3,4,22,1,1,1
33.52038574,-84.12643433,12.76568843,2470,2,5,28,1,1,1
33.48144913,-84.112854,13.17096305,4489,5,6,21,1,1,2
33.48888016,-84.06166077,13.08133303,2798,4,5,31,1,2,1
33.47647476,-84.02378845,12.76568558,3216,4,5,16,3,1,1
33.45232773,-84.06304932,12.72188581,2072,2,3,22,1,1,1
34.04742432,-84.1802063,12.80765263,2034,3,3,16,3,1,1
34.05016327,-84.18937683,13.49942901,3365,5,6,20,3,1,2
33.9933548,-84.10871887,14.22030878,5738,6,4,14,4,2,2
34.05327988,-84.15254974,13.12236138,2759,3,4,27,3,1,1
34.03609467,-84.11558533,13.44299655,5441,5,4,26,1,1,2
34.01159668,-84.09537506,13.30468493,5080,6,6,18,4,1,1
34.04781723,-84.15183258,13.26195139,2930,3,4,27,3,1,1
34.0535202,-84.1434021,13.27078338,3533,4,4,28,3,1,1
34.04457474,-84.18624115,13.09190417,2488,3,4,25,3,1,1
34.0201149,-84.14870453,12.50617724,1277,2,2,28,2,1,1
34.02037048,-84.14202881,13.21767356,5161,5,5,25,3,1,1
34.02495956,-84.13702393,12.61120436,1776,3,2,24,3,1,1
34.01862717,-84.102005,13.05835805,3890,5,5,31,3,1,1
34.06416321,-84.18240356,13.2961486,4200,4,6,27,3,1,1
34.01847076,-84.10222626,13.05835805,4590,5,5,31,1,1,1
34.02178574,-84.09858704,13.33731345,4250,4,4,29,3,1,2
34.02310181,-84.10971832,12.52416267,1416,3,3,16,2,1,1
34.00029755,-84.10232544,14.80783598,12466,10,7,22,4,2,1
34.05301666,-84.16075134,13.44299655,3720,5,4,11,3,1,1
33.98593521,-84.1014328,13.16062209,3063,4,4,18,3,1,1
31.55931473,-84.13021851,11.28853113,1221,2,3,57,1,1,1
31.59256363,-84.11537933,11.54248427,1848,2,4,57,1,1,1
31.57004929,-84.11877441,10.5941316,768,1,2,67,1,1,1
31.57121277,-84.11736298,10.6666271,950,1,2,71,1,1,1
31.59170341,-84.11556244,10.81777628,984,1,3,57,1,1,1
32.53314972,-82.58842468,11.05247605,1400,1,3,56,1,1,1
33.75269318,-84.4001236,12.5058068,897,1,1,107,1,1,1
33.74904633,-84.40174866,12.67576373,1352,1,1,116,2,1,1
33.74747467,-84.40218353,12.62806706,1131,1,1,136,1,1,1
31.57190895,-84.19219208,10.91508846,1341,2,3,71,1,1,1
31.60072136,-84.18156433,11.08214255,916,1,3,71,1,1,1
31.58304977,-84.18356323,11.40645322,1972,2,4,73,1,1,1
34.64486313,-84.52729034,12.33666222,1008,1,2,31,1,1,1
34.65087891,-84.53730011,12.64190529,2526,2,3,22,1,1,1
34.6483078,-84.57733154,12.67576373,2352,2,3,18,1,1,1
34.61308289,-84.54453278,12.79358149,1403,2,3,0,3,1,1
34.5920372,-84.55722046,12.34539971,1568,2,3,0,1,1,1
34.65989304,-84.51506805,13.74186402,4934,4,4,41,1,1,1
34.73296356,-84.58259583,12.76853865,1986,2,3,35,1,1,1
34.74791718,-84.42922211,12.52088339,1728,2,2,16,1,1,1
32.44586182,-82.72728729,12.57729131,2626,2,4,23,1,1,1
33.5970459,-84.57049561,12.33710091,1525,3,3,17,1,1,1
33.55715561,-84.52167511,12.03171926,1693,3,4,17,1,1,1
33.58832932,-84.568573,12.1281111,1520,3,3,15,1,1,1
33.59989929,-84.56516266,12.34583459,1928,3,5,20,1,1,1
33.59571457,-84.55232239,12.20607265,1892,3,4,17,3,1,1
33.5957222,-84.5526886,12.27839331,1650,3,4,17,3,1,1
33.58306122,-84.54493713,12.23076526,1212,2,3,28,3,1,1
33.58304977,-84.53683472,11.22524339,1280,3,2,39,1,1,1
33.57206345,-84.5451355,11.69857481,1228,1,2,91,1,1,1
33.57232666,-84.54525757,11.69441334,1016,1,3,91,1,1,1
33.57180786,-84.54501343,11.54151292,1008,1,2,91,1,1,1
33.57259369,-84.54537964,11.66048303,1135,2,4,74,1,1,1
30.74542427,-81.63114929,13.26212532,2400,3,4,0,1,1,1
30.75212479,-81.59699249,12.89896979,1825,2,3,0,1,1,1
30.73162842,-81.55459595,12.42520818,1568,2,3,39,1,1,1
30.80592918,-81.60693359,12.51722707,2998,4,4,13,1,1,1
30.72839165,-81.5544281,12.38797745,808,1,2,71,1,1,1
30.77325821,-81.57974243,12.6031695,2096,3,4,33,2,1,1
30.77643967,-81.57805634,12.3779229,1626,2,3,22,3,1,1
30.76227379,-81.58947754,12.34583459,1764,2,3,15,1,1,1
34.70692825,-83.44657898,13.12216336,4601,4,4,20,1,1,2
34.72067642,-83.45381927,12.80765263,2462,3,3,28,1,1,1
30.84917641,-83.26499939,11.69441334,1636,3,3,48,1,1,1
30.77207184,-83.4245224,13.04979268,3261,3,3,19,1,2,1
30.84336853,-83.30529785,11.40756495,1294,2,3,27,1,1,1
30.8146019,-83.37918854,13.45740602,5500,6,4,15,1,1,1
30.70820808,-83.27585602,12.12757042,1450,2,3,0,1,1,1
30.71124268,-83.27131653,11.84581988,1904,3,3,27,1,1,1
30.83012962,-83.29001617,11.7352687,1224,1,2,118,1,1,1
30.68843079,-83.3657608,11.8277362,1536,2,4,11,1,1,1
30.83218002,-83.30221558,11.15625052,975,1,3,52,1,1,1
30.82179832,-83.3904953,13.18044359,2848,4,4,0,1,1,1
30.84720421,-83.27380371,10.6454249,1016,1,3,66,1,1,1
30.7643261,-83.2611618,12.33490552,1702,2,4,0,1,1,1
30.81759834,-83.38855743,13.19170286,2892,3,4,0,1,1,1
30.80450439,-83.37976837,12.82098798,2213,3,4,1,1,1,1
30.84405899,-83.26686859,12.05233855,3802,4,0,52,1,1,1
30.8302002,-83.30818176,11.35040654,1249,1,3,64,1,1,1
30.83403969,-83.30311584,11.35040654,1588,2,3,50,1,1,1
33.84345627,-83.39183044,12.60819885,1938,3,3,55,1,1,1
33.86519623,-83.39968872,12.84766334,1943,2,4,58,1,1,1
33.84273911,-83.37456512,13.03680549,2276,3,4,5,1,1,1
33.87512207,-83.46130371,13.02695319,3330,4,4,47,1,1,1
33.86719131,-83.38887024,12.95984445,2756,4,4,11,1,1,2
33.91321564,-83.498703,13.69785251,4400,4,6,14,1,1,2
33.923069,-83.47031403,12.65075847,1700,4,2,28,1,1,1
33.8449707,-83.39305878,12.60819885,1760,3,3,38,1,1,1
33.87665176,-83.41501617,12.15477935,1392,1,3,64,1,1,1
32.10559845,-81.59896851,13.99783211,2115,2,3,91,1,2,1
32.69385529,-84.97572327,12.38797745,2059,3,5,15,1,1,1
32.66968918,-84.90258789,12.50617724,2202,2,4,26,4,1,1
32.62253571,-84.89956665,11.81228904,1148,1,2,71,1,1,1
32.61691666,-84.90327454,13.39984359,5016,5,5,28,3,1,1
32.65936661,-84.86613464,12.25438651,2241,2,3,150,1,1,1
32.60580063,-84.88328552,13.0700169,3972,4,5,0,3,1,1
32.21399307,-82.32192993,12.03765399,1645,2,2,74,1,1,1
32.20497131,-82.33382416,12.09514108,1885,2,4,59,1,1,1
32.20920181,-82.32128143,10.81777628,768,1,3,65,1,1,1
32.20933151,-82.32131195,11.40645322,10023,1,3,66,1,1,1
32.20339203,-82.30036926,12.09514108,1917,2,3,58,1,1,1
32.13120651,-82.21279907,12.95984445,3500,2,3,1,1,2,1
32.21777725,-82.329422,12.1542529,2304,2,4,52,1,1,1
30.77717972,-83.20553589,14.45736444,1440,3,3,19,1,2,1
30.79041672,-83.22345734,12.07254125,1797,2,2,34,1,1,1
34.49500656,-83.51147461,12.98310131,2990,3,4,25,1,1,2
34.492939,-83.60146332,12.95984445,1920,2,3,47,3,1,1
34.52536774,-83.51811981,12.23076526,2014,2,3,31,1,1,1
34.52020264,-83.541008,11.77143616,1196,1,2,81,1,1,1
34.52381134,-83.53671265,12.38380033,1780,2,3,34,1,1,1
34.56753159,-85.06015778,12.42881612,1850,3,3,19,1,1,1
34.58900833,-85.04624176,13.07085953,4420,4,3,45,3,1,1
34.56726074,-85.0088501,11.60732614,1348,2,3,45,1,1,1
32.40039063,-81.65542603,12.69158046,2500,2,4,0,1,1,1
32.40050125,-81.65543365,12.69158046,2500,2,4,0,1,1,1
32.33282852,-81.69647217,12.67607627,2665,2,4,15,1,1,1
31.71260262,-83.65264893,11.8493977,2323,3,3,117,1,1,1
31.70499611,-83.64389038,12.52452638,3411,4,3,35,1,1,1
31.65753365,-83.6902771,13.12036137,1204,0,0,79,1,1,1
34.52459335,-85.42028809,12.53896706,1698,2,2,25,3,1,1
34.49477768,-85.32305145,12.87133462,2600,2,3,16,3,1,1
34.50004196,-85.34658051,12.57418197,2600,3,5,13,3,1,1
34.52668381,-85.3249588,11.94405832,1404,1,2,79,1,1,1
34.47719955,-85.34411621,11.28853113,826,1,2,83,1,1,1
34.50431061,-85.35507965,12.10015642,1200,2,3,16,3,1,1
34.4327507,-85.24980927,12.81855192,1940,3,3,17,3,1,2
34.46328354,-85.38492584,12.29682701,1980,2,3,47,1,1,1
34.48540115,-85.34655762,11.8493977,1788,2,4,73,1,1,1
33.84257507,-84.47939301,14.33727612,7181,8,6,16,4,2,2
33.82826996,-84.48113251,13.03221983,2070,3,3,21,3,1,1
33.84365845,-84.48589325,13.01700286,2312,3,3,21,3,1,1
33.91342926,-84.46390533,13.08133303,3268,4,5,19,3,1,1
33.66402435,-84.40747833,12.42881612,1295,2,2,17,1,1,1
32.47225952,-83.76455688,12.09514108,1393,2,2,16,1,1,1
32.51118851,-83.72808838,12.32385568,1959,2,3,14,1,1,2
32.49253845,-83.71942902,12.10015642,1571,2,4,4,1,1,1
32.50086594,-83.72238922,12.42881612,2769,3,4,3,1,1,1
32.47746277,-83.74897003,12.1281111,1976,3,3,11,1,1,1
32.46083069,-83.71276855,11.94470788,1579,2,3,51,1,1,1
32.46816254,-83.72261047,11.39639165,2016,2,4,54,1,1,1
32.49880981,-83.68736267,12.57036848,2688,4,4,5,1,1,1
32.43191528,-83.80830383,12.10015642,1914,2,3,32,1,1,1
32.4711647,-83.76212311,12.24529336,1750,0,2,16,1,1,1
33.60726166,-83.62492371,13.19913922,2884,3,4,24,1,1,1
33.62992859,-83.61990356,11.73606902,1884,0,0,109,1,1,1
33.60955811,-83.55982208,13.704579,2330,2,3,16,1,1,1
34.00360107,-84.31980896,13.45883561,3412,3,4,34,1,1,2
34.01252365,-84.36226654,13.19932442,2400,4,3,13,3,1,1
34.01572037,-84.36177063,14.22097567,5000,5,4,93,4,1,1
34.64670181,-85.14889526,12.42881612,1628,2,2,40,1,1,1
34.63963699,-85.33291626,11.22524339,1328,1,2,78,1,1,1
34.68250656,-85.2985611,11.76756768,1152,1,3,64,1,1,1
34.76839828,-85.27018738,12.76568843,3600,3,5,51,1,1,1
34.69718933,-85.29254913,11.40645322,1280,1,2,74,1,1,1
34.75405884,-85.23705292,12.50246666,1620,3,3,0,3,1,1
34.70965195,-85.29505157,11.34657568,2466,3,4,66,1,1,1
34.7045784,-85.2698288,13.41353934,5512,5,5,35,3,1,2
34.70099258,-85.26065826,12.60819885,2890,3,3,32,2,1,1
34.65299225,-85.27192688,13.50762578,10367,8,11,25,3,1,2
34.70894241,-85.29084778,11.75587164,990,1,4,55,1,1,1
34.72982407,-85.27449799,12.66032792,1675,2,3,0,3,1,1
34.6964035,-85.29411316,11.59910316,984,1,2,86,1,1,1
34.67697525,-85.30348969,11.50791292,2979,1,0,79,1,1,1
34.74195099,-85.28163147,12.73375539,2378,3,2,17,3,1,1
33.67556763,-84.46573639,13.59236701,1798,2,3,65,1,1,1
33.66010284,-84.44438171,12.87364557,1928,2,3,81,3,1,1
34.80094147,-83.44199371,13.58609739,3959,3,3,38,1,2,2
34.78905487,-83.43586731,12.61153775,1800,2,3,15,1,1,1
34.73589325,-83.39395905,12.60819885,1300,2,2,26,1,1,1
34.7750206,-83.42516327,14.03865411,1200,2,3,39,1,1,1
34.77759171,-83.3922348,12.60819885,3024,3,5,26,1,1,1
34.77193832,-83.40155029,12.82125828,1512,2,2,2,1,1,1
34.76876068,-83.41202545,13.58609739,5444,6,5,16,1,1,1
33.80563736,-84.67559052,12.23076526,1625,3,3,56,1,1,1
33.83301163,-84.63284302,12.44901882,1394,2,3,22,3,1,1
33.84331131,-84.61765289,12.72188581,2768,4,5,56,1,1,1
33.80205536,-84.66637421,12.9360338,2249,3,4,14,3,1,1
33.79606628,-84.68186951,12.27839331,1700,2,3,57,1,1,1
33.84241867,-84.63987732,12.2010601,1616,3,3,25,3,1,1
33.86391068,-84.6687851,12.36734079,1188,2,3,58,1,1,1
33.83940887,-84.64571381,12.32829028,1520,2,3,47,1,1,1
33.80581665,-84.66310883,12.4874851,1600,3,3,41,3,1,1
33.84059525,-84.64933777,12.15477935,1272,2,3,33,3,1,1
33.84930801,-84.63887787,12.38421883,1185,1,3,56,2,1,1
31.73273277,-84.12648773,12.84766334,2300,2,3,17,1,1,1
31.65936089,-84.17909241,11.7745202,1170,2,3,37,1,1,1
31.6686058,-84.27896881,13.38220909,4183,4,5,11,1,2,1
31.63246536,-84.08101654,12.30138283,1856,3,3,22,1,2,1
31.65114975,-84.17739105,12.38797745,1868,2,4,28,1,1,1
31.72760582,-84.15711975,12.27839331,2362,3,5,12,1,1,1
31.64233589,-84.25702667,12.82098798,2940,3,4,5,1,1,1
31.67075729,-84.27601624,13.12216336,3354,3,4,14,1,1,1
31.66266632,-84.09052277,12.20557252,1752,2,3,16,1,1,1
31.64231873,-84.13253021,12.20607265,1802,2,4,48,1,1,1
31.63972664,-84.26262665,12.4292162,1885,2,3,15,1,1,1
31.6336956,-84.09719086,11.88448902,1322,2,3,25,1,1,1
31.655159,-84.18306732,12.2010601,1774,3,3,27,1,1,1
31.63348198,-84.16823578,12.29225034,1700,2,3,32,1,1,1
31.67158318,-84.28303528,13.51427032,4107,5,4,7,1,1,1
31.75275993,-84.20565033,12.20557252,2784,3,6,43,1,1,1
31.71401215,-84.16637421,12.1281111,1722,2,3,34,1,1,1
31.65554237,-84.14238739,12.34539971,1973,2,4,48,1,1,1
32.98699188,-82.83294678,12.38797745,2099,2,3,34,1,1,1
33.01050186,-82.7233963,12.4292162,1865,2,3,0,1,1,1
33.01081467,-82.7250824,12.4292162,1865,2,3,0,1,1,1
32.99432755,-82.78895569,11.37939407,1325,2,3,66,1,1,1
32.98731995,-82.81549835,11.40756495,1416,2,3,76,1,1,1
33.01755905,-82.97390747,11.7745202,3248,3,5,101,1,1,1
33.00931168,-82.7240448,12.04296531,1620,2,3,19,1,1,1
32.99006653,-82.81510925,12.36734079,2811,3,3,74,1,1,1
34.36886978,-83.84547424,14.73180129,6891,5,5,24,5,1,2
34.36403275,-83.79043579,12.87133462,3335,3,5,33,3,1,1
34.25209808,-83.97957611,12.84529148,2257,2,4,61,1,1,1
34.38951492,-83.79246521,12.66001041,1674,3,4,26,3,1,1
34.34098816,-83.86303711,15.1372664,6851,5,5,16,4,1,1
34.35523987,-83.92066193,13.01477817,3230,3,4,24,3,1,2
34.24254227,-83.98229218,12.18024189,928,2,1,33,1,1,1
34.31399155,-83.90367889,12.57418197,1405,2,3,15,2,1,1
34.41995621,-83.88052368,14.07402125,6190,5,4,16,4,2,2
34.35271835,-83.83371735,13.49392693,4396,4,4,48,3,2,2
34.35693359,-83.88249207,12.79385931,2148,3,4,27,3,1,1
34.32123184,-83.94638062,13.99783211,6600,5,6,22,4,1,2
34.34993362,-83.89643097,12.4292162,1920,3,3,27,1,1,1
34.28277588,-83.99311066,12.99430271,2850,3,4,3,3,1,1
34.30347443,-84.01167297,12.87364557,4118,4,5,18,3,1,1
34.23632431,-83.98274231,13.59111622,2428,3,3,35,1,1,1
34.24245071,-83.97877502,12.99430271,3360,3,5,4,4,1,1
34.26976013,-83.98294067,13.08154138,3369,3,5,15,4,1,1
31.10999489,-83.46460724,11.66564655,2240,3,5,26,1,1,1
31.15935516,-83.41197205,12.07254125,1454,2,3,9,1,1,1
31.13331795,-83.42234802,12.07196966,2677,3,4,121,1,1,1
31.14725113,-83.41201019,13.26212532,3815,4,4,25,1,1,1
33.79841614,-84.11273956,12.66032792,2643,3,4,20,1,1,1
33.79496384,-84.10160828,12.46843691,2044,3,4,28,3,1,1
33.8470993,-84.15925598,13.142166,3316,4,5,49,3,2,2
33.77869797,-84.09136963,13.03898177,3024,6,6,18,3,1,1
33.85306549,-84.14588165,12.76568843,2177,2,3,35,3,2,1
33.77668381,-84.10419464,12.42881612,2044,4,5,27,3,1,1
33.7913475,-84.11930084,12.30138283,2074,2,3,50,1,1,1
33.8534317,-84.17221832,12.80765263,2773,3,5,53,1,1,1
33.77998734,-84.08220673,12.87390202,2812,4,5,24,3,1,1
33.8269577,-84.12647247,12.50617724,1460,2,3,56,3,1,1
33.83770752,-84.1322403,12.44901882,2017,2,3,50,1,1,1
33.77634048,-84.07925415,12.71289025,2094,3,4,25,1,1,1
33.77462006,-84.07821655,12.71289025,2094,3,4,25,3,1,1
33.81547546,-84.11087799,12.64109656,1787,2,3,3,3,1,1
33.52455902,-84.02740479,12.53896706,2870,3,4,16,1,1,1
33.90406036,-84.03626251,12.72188581,3042,3,4,34,1,1,1
32.91744995,-83.78509521,12.86099861,2785,3,3,42,3,1,2
33.40723038,-84.05643463,12.44901882,1629,2,3,27,1,1,1
33.85207748,-84.71859741,12.80765263,2804,3,4,16,3,1,1
33.83789444,-84.35152435,13.383188,1858,3,4,65,2,1,1
34.07790375,-84.36368561,13.44444688,2743,4,6,23,3,1,2
34.0478096,-84.20426941,12.8967167,2144,3,4,30,3,1,1
34.5222702,-83.66176605,12.56024446,2700,3,3,13,1,1,2
33.85591507,-83.52321625,12.95984445,1759,2,3,37,1,1,1
33.69401932,-84.37458038,12.23076526,1767,1,2,76,1,1,1
33.57891846,-84.59952545,12.34579111,1365,3,4,18,3,1,2
33.7125473,-84.41941071,12.80737862,1605,2,3,91,1,1,1
33.80648422,-84.89290619,13.16138792,2492,1,3,59,1,1,1
33.89725876,-83.91996002,12.8967167,2844,3,5,25,3,1,1
33.99929428,-84.72209167,13.44430194,4624,6,5,14,3,1,1
34.51146698,-84.53542328,12.20557252,1152,2,3,23,1,1,1
34.498806,-84.46500397,12.35879373,1512,3,5,22,3,1,1
34.49104691,-84.55783844,13.93329359,7293,7,6,2,1,1,2
34.58618164,-84.41136169,13.17115354,3388,4,3,18,1,1,2
32.83777237,-83.66563416,12.4292122,4344,5,6,121,1,1,1
33.89113235,-84.18386841,12.76568843,2024,3,3,43,3,1,1
33.86300278,-84.21022034,13.01922262,2124,3,4,49,3,1,1
33.89699173,-84.21806335,11.91170158,1088,2,2,37,1,1,1
32.3096199,-84.02184296,11.9511804,2196,3,2,64,1,1,1
32.28570938,-84.01608276,10.91508846,1605,2,3,50,1,1,1
32.29310226,-84.01446533,10.6454249,1112,1,3,121,1,1,1
33.31071854,-85.14520264,11.62625415,704,1,2,61,1,1,1
33.40844345,-85.10317993,12.61153775,1591,3,3,5,1,1,1
33.32257843,-85.23116302,13.09087271,1200,1,3,81,1,1,1
33.21765518,-85.2113266,11.7745202,1395,1,2,81,1,1,1
33.27350616,-85.11091614,12.55672952,1500,2,3,0,1,1,1
33.47339249,-82.01578522,13.98946387,4949,5,6,115,3,1,1
31.80465889,-82.50884247,11.35040654,1369,2,3,36,1,1,1
31.74928093,-82.28898621,12.20604765,1583,2,3,0,1,1,1
31.92353439,-82.3804245,11.77528973,2072,2,4,24,1,1,1
34.19429016,-83.4479599,12.098209,2195,2,5,121,1,1,1
34.20343781,-83.46094513,11.73606902,725,1,2,85,1,1,1
34.20351028,-83.46109009,11.73606902,725,1,2,85,1,1,1
34.21378708,-83.45265961,12.5058068,1675,2,3,0,3,1,1
34.12484741,-83.09458923,13.12216336,3700,3,3,15,1,1,1
34.1056633,-83.07016754,12.86592154,2184,2,3,14,1,1,2
34.02172852,-83.10305786,12.1542529,1440,2,4,28,1,1,1
34.07197952,-83.1372757,12.57071576,2208,2,3,16,1,1,1
34.02325058,-83.10449219,11.69524702,1344,2,4,21,1,1,1
34.36095428,-84.92218018,12.70654486,2280,3,4,2,3,1,1
34.3008194,-84.88247681,12.69127272,1600,2,3,0,3,1,1
34.38774872,-84.9487915,12.5776362,2099,3,3,15,3,1,1
34.31151199,-84.89463806,12.88664104,1891,3,4,17,4,1,1
34.34508896,-84.82902527,12.10015642,1280,2,3,19,1,1,1
31.17624283,-83.79229736,11.0806029,2009,3,5,121,1,1,1
31.15948296,-83.80250549,11.38395508,914,1,2,121,1,1,1
